ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1762276910.018185,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
1762276911.019685,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
1762276911.019133,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,x012005rh5nv.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,70in onn. roku tv._airplay._tcp.local","0.000000,0.000000",F
1762276916.807221,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,-,x012005rh5nv.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
1762276916.806554,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
1762276917.455182,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,0.250610,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000",F
1762276917.206143,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,0.500026,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000",F
1762276917.455380,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,0.351664,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
1762276917.806933,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,onn g876x 8330._hap._tcp.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
1762276918.614837,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,0.092568,onn g876x 8330._hap._tcp.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000",F
1762276918.706749,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,70in onn. roku tv._airplay._tcp.local,32769,qclass-32769,16,TXT,0,NOERROR,T,F,F,F,0,"TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000",F
1762276918.863328,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,0.500220,onn g876x 8330._hap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local","4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000",F
1762276918.713792,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,0.649914,70in onn. roku tv._airplay._tcp.local,32769,qclass-32769,16,TXT,0,NOERROR,T,F,F,F,0,"TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local","4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000",F
1762276919.113832,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,0.693646,onn g876x 8330._hap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local,TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000",F
1762276918.863824,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,0.944650,onn g876x 8330._hap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local,TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000",F
1762276920.126798,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,0.236244,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local","4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000",F
1762276919.113985,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,1.249205,onn g876x 8330._hap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local","4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000",F
1762276920.126935,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,2.238269,lb._dns-sd._udp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local","4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000",F
1762276923.808676,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,-,60.1.168.192.in-addr.arpa,-,-,-,-,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local,TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000",F
1762276926.367482,CSuQ0S3WwAn9A2Af5e,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,-,70in onn. roku tv._airplay._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local","4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000",F
1762276922.364873,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,70in onn. roku tv._airplay._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local","4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000",F
1762276923.808397,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,60.1.168.192.in-addr.arpa,-,-,-,-,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local,TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","120.000000,120.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000",F
1762276926.366788,CzQpFh2LdQBKWxXz84,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,70in onn. roku tv._airplay._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local","4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000",F
1762276937.795599,CvdDkv4Y8y46fyhzm4,192.168.1.60,5353,224.0.0.251,5353,udp,0,-,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,0,NOERROR,T,F,F,F,0,x012005rh5nv.local,120.000000,F
1762276938.295994,CvdDkv4Y8y46fyhzm4,192.168.1.60,5353,224.0.0.251,5353,udp,0,0.499706,x012005rh5nv.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,x012005rh5nv.local,120.000000,F
1762276938.546738,CvdDkv4Y8y46fyhzm4,192.168.1.60,5353,224.0.0.251,5353,udp,0,0.348743,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
1762276938.895632,CgGWEM217yiDAMsVdf,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,-,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
1762276938.796682,CvdDkv4Y8y46fyhzm4,192.168.1.60,5353,224.0.0.251,5353,udp,0,1.100132,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
1762276939.300311,CgGWEM217yiDAMsVdf,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,0.597525,x012005rh5nv.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
1762276938.897781,CvdDkv4Y8y46fyhzm4,192.168.1.60,5353,224.0.0.251,5353,udp,0,1.151876,lb._dns-sd._udp.local,32769,qclass-32769,12,PTR,0,NOERROR,T,F,F,F,0,"TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","4500.000000,4500.000000,4500.000000,120.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000,120.000000",F
1762276939.549961,CgGWEM217yiDAMsVdf,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,0.500000,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","4500.000000,4500.000000,4500.000000,120.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000,120.000000",F
1762276939.299730,CvdDkv4Y8y46fyhzm4,192.168.1.60,5353,224.0.0.251,5353,udp,0,1.750421,x012005rh5nv.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","4500.000000,4500.000000,4500.000000,120.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000,120.000000",F
1762276939.799519,CgGWEM217yiDAMsVdf,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,0,1.251075,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"TXT 9 CPath=/zc,_spotify-connect._tcp.local,0181de2d-f916-593c-96aa-d03e367079eb._spotify-connect._tcp.local,x012005rh5nv.local,TXT 5 acl=0 TXT 26 deviceid=64:0F:E7:94:14:7D TXT 27 features=0x7F8AD0\x2c0x38BCF46 TXT 18 fex=0Ip/AEbPiwNAAg TXT 7 rsf=0x3 TXT 17 fv=p20.14.64.9916 TXT 6 at=0x1 TXT 11 flags=0x244 TXT 11 model=G876X TXT 15 integrator=Roku TXT 16 manufacturer=onn TXT 49 serialNumber=23708e79-a41b-56ae-a992-d16d3f3bf6c3 TXT 13 protovers=1.1 TXT 17 srcvers=377.40.00 TXT 20 pi=64:0F:E7:94:14:7D TXT 40 psi=00000000-0000-0000-0000-640FE794147D TXT 40 gid=00000000-0000-0000-0000-640FE794147D TXT 6 gcgl=0 TXT 67 pk=17fbe5331d5d1353b4219830feed5f8fe671c7604636428c77fdfd24110f27c1,_airplay._tcp.local,70in onn. roku tv._airplay._tcp.local,TXT 4 c#=8 TXT 4 ff=8 TXT 20 id=64:0F:E7:94:14:7D TXT 8 md=G876X TXT 6 pv=1.1 TXT 4 s#=1 TXT 4 sf=1 TXT 5 ci=31 TXT 11 sh=kQUbRQ==,_hap._tcp.local,onn g876x 8330._hap._tcp.local,x012005rh5nv.local,x012005rh5nv.local,192.168.1.60,fe80::6f4:d8ff:fe39:127a","4500.000000,4500.000000,4500.000000,120.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,4500.000000,120.000000,120.000000,120.000000,120.000000",F
1762276939.549579,CvdDkv4Y8y46fyhzm4,192.168.1.60,5353,224.0.0.251,5353,udp,0,2.346917,x012005rh5nv.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"x012005rh5nv.local,x012005rh5nv.local","120.000000,120.000000",F
